timestamp,open,high,low,close,volume
2026-04-25 16:00:00,41.4,41.471,40.825,40.985,415867.15
2026-04-25 17:00:00,40.985,41.171,40.981,41.07,114558.37
2026-04-25 18:00:00,41.07,41.311,41.054,41.252,113029.03
2026-04-25 19:00:00,41.252,41.311,41.133,41.16,78825.77
2026-04-25 20:00:00,41.161,41.447,41.072,41.407,150934.18
2026-04-25 21:00:00,41.406,41.472,41.311,41.428,108611.64
2026-04-25 22:00:00,41.427,41.457,41.371,41.395,74792.44
2026-04-25 23:00:00,41.395,41.479,41.355,41.474,74556.78
2026-04-26 00:00:00,41.476,41.492,41.208,41.269,156164.03
2026-04-26 01:00:00,41.27,41.44,41.227,41.375,87427.03
2026-04-26 02:00:00,41.375,41.536,41.374,41.488,64513.74
2026-04-26 03:00:00,41.487,41.487,41.226,41.26,68136.0
2026-04-26 04:00:00,41.26,41.444,41.218,41.365,71583.56
2026-04-26 05:00:00,41.364,41.554,41.084,41.126,253632.02
2026-04-26 06:00:00,41.127,41.48,41.126,41.291,202826.64
2026-04-26 07:00:00,41.292,41.316,41.161,41.231,59744.96
2026-04-26 08:00:00,41.232,41.321,41.115,41.116,104200.03
2026-04-26 09:00:00,41.116,41.227,41.09,41.203,85164.41
2026-04-26 10:00:00,41.202,41.252,41.104,41.14,52692.81
2026-04-26 11:00:00,41.14,41.195,41.103,41.131,47411.63
2026-04-26 12:00:00,41.13,41.132,40.95,40.97,121172.69
2026-04-26 13:00:00,40.971,41.155,40.931,41.143,125946.04
2026-04-26 14:00:00,41.143,41.297,41.022,41.265,152858.21
2026-04-26 15:00:00,41.265,41.364,41.189,41.35,89491.09
2026-04-26 16:00:00,41.35,41.4,41.209,41.285,75308.87
2026-04-26 17:00:00,41.284,41.435,41.222,41.412,71602.48
2026-04-26 18:00:00,41.412,41.725,41.403,41.634,206279.55
2026-04-26 19:00:00,41.634,42.034,41.529,41.97,311724.43
2026-04-26 20:00:00,41.97,42.07,41.793,41.888,137877.38
2026-04-26 21:00:00,41.889,42.183,41.86,42.009,199496.78
2026-04-26 22:00:00,42.004,42.411,41.899,42.281,533547.57
2026-04-26 23:00:00,42.282,42.591,42.188,42.428,337972.69
2026-04-27 00:00:00,42.429,42.834,42.279,42.817,287749.47
2026-04-27 01:00:00,42.816,42.886,42.486,42.845,253086.85
2026-04-27 02:00:00,42.846,43.108,42.73,42.997,307441.69
2026-04-27 03:00:00,42.997,43.6,42.964,43.316,616823.74
2026-04-27 04:00:00,43.316,43.36,43.037,43.156,229349.53
2026-04-27 05:00:00,43.156,43.157,42.276,42.608,728961.4
2026-04-27 06:00:00,42.608,42.696,42.2,42.621,456801.83
2026-04-27 07:00:00,42.621,42.67,42.313,42.345,194526.81
2026-04-27 08:00:00,42.345,42.64,42.2,42.413,386505.3
2026-04-27 09:00:00,42.412,42.489,42.25,42.371,142826.77
2026-04-27 10:00:00,42.37,42.404,42.2,42.228,117226.71
2026-04-27 11:00:00,42.228,42.414,42.138,42.37,114200.06
2026-04-27 12:00:00,42.37,42.398,42.113,42.294,167918.77
2026-04-27 13:00:00,42.295,42.552,42.16,42.316,241264.59
2026-04-27 14:00:00,42.315,42.923,42.287,42.549,479205.4
2026-04-27 15:00:00,42.547,42.559,41.564,41.692,1050883.88
2026-04-27 16:00:00,41.692,41.822,41.369,41.692,619531.24
2026-04-27 17:00:00,41.693,41.806,41.536,41.724,187530.19
2026-04-27 18:00:00,41.725,41.828,41.546,41.552,271932.46
2026-04-27 19:00:00,41.552,41.599,41.243,41.584,256462.48
2026-04-27 20:00:00,41.584,41.666,41.397,41.439,126404.96
2026-04-27 21:00:00,41.439,41.483,41.222,41.33,154378.06
2026-04-27 22:00:00,41.331,41.556,41.277,41.426,117991.28
2026-04-27 23:00:00,41.424,41.648,41.358,41.63,112427.52
2026-04-28 00:00:00,41.633,41.822,41.608,41.686,184603.53
2026-04-28 01:00:00,41.685,41.696,41.364,41.374,156500.55
2026-04-28 02:00:00,41.373,41.486,40.779,40.982,434742.54
2026-04-28 03:00:00,40.981,41.117,40.797,41.027,204960.44
2026-04-28 04:00:00,41.027,41.277,41.002,41.169,155281.91
2026-04-28 05:00:00,41.169,41.332,41.124,41.158,151453.36
2026-04-28 06:00:00,41.158,41.355,40.4,40.514,743086.86
2026-04-28 07:00:00,40.513,40.66,40.148,40.583,533732.79
2026-04-28 08:00:00,40.582,40.701,40.265,40.54,353622.03
2026-04-28 09:00:00,40.54,40.576,40.169,40.326,289518.81
2026-04-28 10:00:00,40.324,40.325,39.711,39.753,592876.74
2026-04-28 11:00:00,39.754,40.218,39.673,40.119,663289.52
2026-04-28 12:00:00,40.119,40.128,39.911,40.033,215563.49
2026-04-28 13:00:00,40.034,40.2,39.607,39.972,833698.33
2026-04-28 14:00:00,39.971,40.015,39.485,39.869,586629.85
2026-04-28 15:00:00,39.87,40.0,39.534,39.732,530849.95
2026-04-28 16:00:00,39.735,39.897,39.443,39.707,396903.75
2026-04-28 17:00:00,39.708,39.9,39.468,39.69,331763.68
2026-04-28 18:00:00,39.691,39.957,39.636,39.946,215217.96
2026-04-28 19:00:00,39.946,40.133,39.812,40.098,301762.2
2026-04-28 20:00:00,40.098,40.117,39.812,39.853,453117.41
2026-04-28 21:00:00,39.852,40.024,39.819,39.935,273447.07
2026-04-28 22:00:00,39.936,40.094,39.934,39.983,123424.92
2026-04-28 23:00:00,39.982,40.196,39.943,40.164,147758.16
2026-04-29 00:00:00,40.163,40.163,39.926,40.042,180499.53
2026-04-29 01:00:00,40.043,40.281,39.917,40.215,203808.06
2026-04-29 02:00:00,40.215,40.239,40.001,40.16,146192.7
2026-04-29 03:00:00,40.159,40.59,40.106,40.301,471391.26
2026-04-29 04:00:00,40.301,40.749,40.111,40.618,597604.18
2026-04-29 05:00:00,40.617,40.8,40.385,40.754,354228.95
2026-04-29 06:00:00,40.753,40.901,40.449,40.543,224627.62
2026-04-29 07:00:00,40.543,40.74,40.508,40.533,206060.98
2026-04-29 08:00:00,40.533,40.624,40.33,40.351,281146.55
2026-04-29 09:00:00,40.35,40.647,40.272,40.579,415217.38
2026-04-29 10:00:00,40.579,40.687,40.382,40.518,230673.69
2026-04-29 11:00:00,40.518,40.65,40.2,40.349,339851.96
2026-04-29 12:00:00,40.348,40.381,39.805,40.026,573877.13
2026-04-29 13:00:00,40.027,40.076,39.58,39.732,434262.34
2026-04-29 14:00:00,39.732,40.046,39.527,39.867,374427.11
2026-04-29 15:00:00,39.868,39.937,39.3,39.557,770780.63
2026-04-29 16:00:00,39.556,39.903,39.355,39.43,409583.96
2026-04-29 17:00:00,39.431,39.75,39.279,39.75,375987.71
2026-04-29 18:00:00,39.75,39.762,39.146,39.655,586427.21
2026-04-29 19:00:00,39.655,39.961,39.59,39.925,416043.15
2026-04-29 20:00:00,39.926,40.018,39.729,39.73,195351.88
2026-04-29 21:00:00,39.73,40.114,39.689,40.09,249869.61
2026-04-29 22:00:00,40.091,40.17,39.907,39.959,144364.91
2026-04-29 23:00:00,39.959,40.042,39.845,39.933,89972.74
2026-04-30 00:00:00,39.933,40.348,39.77,40.184,373992.55
2026-04-30 01:00:00,40.183,40.296,40.051,40.166,211394.51
2026-04-30 02:00:00,40.166,40.265,39.478,39.662,329194.12
2026-04-30 03:00:00,39.661,39.786,39.499,39.678,195935.23
2026-04-30 04:00:00,39.678,39.685,39.232,39.372,291307.57
2026-04-30 05:00:00,39.372,39.553,39.293,39.444,162683.24
2026-04-30 06:00:00,39.444,39.634,39.42,39.582,132119.5
2026-04-30 07:00:00,39.582,39.664,39.413,39.514,135848.81
2026-04-30 08:00:00,39.515,39.575,39.205,39.296,275348.47
2026-04-30 09:00:00,39.296,39.331,38.958,39.053,465468.5
2026-04-30 10:00:00,39.053,39.168,38.861,38.984,394227.93
2026-04-30 11:00:00,38.985,39.184,38.706,38.874,450946.2
2026-04-30 12:00:00,38.874,39.105,38.748,39.031,384040.09
2026-04-30 13:00:00,39.031,39.405,38.964,39.135,582783.33
2026-04-30 14:00:00,39.136,39.347,39.002,39.205,388992.5
2026-04-30 15:00:00,39.202,39.424,38.933,39.224,453193.83
2026-04-30 16:00:00,39.224,39.388,39.056,39.166,341772.91
2026-04-30 17:00:00,39.166,39.304,39.028,39.197,209260.69
2026-04-30 18:00:00,39.196,39.332,38.904,39.131,243000.47
2026-04-30 19:00:00,39.13,39.249,39.018,39.237,163720.8
2026-04-30 20:00:00,39.237,39.344,39.052,39.31,214546.16
2026-04-30 21:00:00,39.311,39.524,39.306,39.494,168499.31
2026-04-30 22:00:00,39.495,39.639,39.452,39.547,189911.26
2026-04-30 23:00:00,39.547,39.719,39.526,39.699,127765.65
2026-05-01 00:00:00,39.699,40.246,39.668,39.982,515651.01
2026-05-01 01:00:00,39.983,40.426,39.979,40.295,245843.19
2026-05-01 02:00:00,40.295,40.422,40.191,40.319,174626.67
2026-05-01 03:00:00,40.32,40.494,40.214,40.309,252023.83
2026-05-01 04:00:00,40.309,40.388,40.23,40.324,140517.31
2026-05-01 05:00:00,40.324,40.343,40.061,40.143,231534.91
2026-05-01 06:00:00,40.142,40.224,39.711,39.896,392568.91
2026-05-01 07:00:00,39.897,39.964,39.792,39.902,299743.13
2026-05-01 08:00:00,39.902,40.678,39.877,40.526,593747.45
2026-05-01 09:00:00,40.525,40.867,40.415,40.866,398833.32
2026-05-01 10:00:00,40.866,40.903,40.572,40.676,309232.57
2026-05-01 11:00:00,40.676,40.741,40.5,40.682,168785.69
2026-05-01 12:00:00,40.682,41.069,40.463,40.721,552306.93
2026-05-01 13:00:00,40.721,41.021,40.693,40.885,397428.95
2026-05-01 14:00:00,40.886,40.964,40.572,40.816,322362.25
2026-05-01 15:00:00,40.816,41.152,40.726,40.974,390901.97
2026-05-01 16:00:00,40.972,41.086,40.668,40.778,368782.26
2026-05-01 17:00:00,40.778,41.149,40.716,41.033,300828.11
2026-05-01 18:00:00,41.033,41.146,40.919,40.955,217773.02
2026-05-01 19:00:00,40.955,41.008,40.842,40.947,106653.02
2026-05-01 20:00:00,40.947,40.987,40.677,40.78,152438.6
2026-05-01 21:00:00,40.781,41.053,40.767,41.009,149519.63
2026-05-01 22:00:00,41.01,41.141,40.877,40.956,167684.5
2026-05-01 23:00:00,40.957,41.179,40.893,41.15,184647.5
2026-05-02 00:00:00,41.15,41.278,40.994,41.274,160724.41
2026-05-02 01:00:00,41.274,41.292,41.062,41.269,207229.64
2026-05-02 02:00:00,41.269,41.407,41.119,41.272,199683.97
2026-05-02 03:00:00,41.271,41.453,41.165,41.395,158951.19
2026-05-02 04:00:00,41.395,41.499,41.281,41.445,186853.28
2026-05-02 05:00:00,41.446,41.455,41.179,41.335,203847.14
2026-05-02 06:00:00,41.335,41.438,41.19,41.437,174774.78
2026-05-02 07:00:00,41.436,41.72,41.415,41.713,220176.19
2026-05-02 08:00:00,41.714,42.135,41.68,42.068,527750.9
2026-05-02 09:00:00,42.069,42.456,41.925,41.932,558482.58
2026-05-02 10:00:00,41.932,41.964,41.615,41.682,296691.09
2026-05-02 11:00:00,41.682,41.779,41.455,41.52,210241.76
2026-05-02 12:00:00,41.52,41.697,41.52,41.592,151006.07
2026-05-02 13:00:00,41.592,41.75,41.551,41.585,152144.64
2026-05-02 14:00:00,41.586,41.598,41.284,41.566,272213.84
2026-05-02 15:00:00,41.565,41.697,41.395,41.58,137022.43
2026-05-02 16:00:00,41.581,41.7,41.571,41.675,130809.46
2026-05-02 17:00:00,41.676,41.726,41.446,41.527,106376.34
2026-05-02 18:00:00,41.527,41.817,41.443,41.788,113673.59
2026-05-02 19:00:00,41.788,41.861,41.553,41.596,102323.99
2026-05-02 20:00:00,41.596,41.6,41.35,41.499,131687.11
2026-05-02 21:00:00,41.498,41.641,41.339,41.377,140480.54
2026-05-02 22:00:00,41.376,41.463,41.253,41.356,149795.49
2026-05-02 23:00:00,41.356,41.366,41.251,41.254,71675.19
2026-05-03 00:00:00,41.254,41.37,41.165,41.182,123069.58
2026-05-03 01:00:00,41.183,41.244,40.953,41.102,240607.14
2026-05-03 02:00:00,41.101,41.199,40.941,40.941,130663.14
2026-05-03 03:00:00,40.943,41.076,40.853,41.024,120277.12
2026-05-03 04:00:00,41.024,41.114,40.879,40.939,83647.63
2026-05-03 05:00:00,40.939,41.123,40.925,40.96,139820.25
2026-05-03 06:00:00,40.96,40.972,40.8,40.945,111697.18
2026-05-03 07:00:00,40.945,41.068,40.864,41.02,127822.83
2026-05-03 08:00:00,41.021,41.127,40.9,41.112,134032.72
2026-05-03 09:00:00,41.112,41.296,40.993,41.136,314465.4
2026-05-03 10:00:00,41.137,41.165,41.002,41.045,109745.97
2026-05-03 11:00:00,41.044,41.206,40.936,40.984,163598.97
2026-05-03 12:00:00,40.985,41.175,40.985,41.142,105575.15
2026-05-03 13:00:00,41.143,41.152,40.92,41.006,106869.92
2026-05-03 14:00:00,41.006,41.207,40.822,40.841,214372.94
2026-05-03 15:00:00,40.84,41.018,40.74,40.756,182689.63
2026-05-03 16:00:00,40.756,41.052,40.656,40.992,260265.13
2026-05-03 17:00:00,40.99,41.189,40.941,41.113,133622.33
2026-05-03 18:00:00,41.113,41.197,40.981,41.194,99410.73
2026-05-03 19:00:00,41.191,41.265,41.115,41.22,61122.07
2026-05-03 20:00:00,41.219,41.384,41.186,41.334,109495.4
2026-05-03 21:00:00,41.333,41.339,41.036,41.182,190132.25
2026-05-03 22:00:00,41.182,41.682,41.144,41.601,294914.79
2026-05-03 23:00:00,41.601,41.716,41.334,41.54,237129.27
2026-05-04 00:00:00,41.54,41.54,41.15,41.338,257207.24
